"id","SalePrice"
1567,85581.148879813
1568,219679.010687153
1569,114029.566774061
1570,148138.989578087
1571,109059.631965002
1572,133999.27244852
1573,215816.935030601
1574,129934.756051816
1575,220976.484582566
1576,239284.9687611
1577,180779.927206279
1578,156281.884358916
1579,138846.891152602
1580,196861.292794777
1581,149741.072392814
1582,126732.904589576
1583,303162.259437216
1584,221751.803796444
1585,138444.443210521
1586,74138.9050246773
1587,103004.642428293
1588,135066.26708424
1589,93862.0029079077
1590,137461.363964868
1591,91973.7787693234
1592,114330.028500182
1593,135649.541065995
1594,122871.846850446
1595,111795.15163539
1596,225806.350815354
1597,183839.290795034
1598,228270.6836586
1599,183198.831728436
1600,182958.533446925
1601,67056.3697580305
1602,116424.773435509
1603,74119.2282869378
1604,248128.076729332
1605,267873.894799735
1606,177191.754240316
1607,199490.547659269
1608,220641.563432276
1609,186134.623307632
1610,141841.02009381
1611,143783.487119295
1612,159463.440446354
1613,160336.966758566
1614,118642.894142204
1615,87623.9304985402
1616,83707.152524165
1617,91220.8665055999
1618,119946.593640394
1619,142276.259960056
1620,174189.471922996
1621,134533.246777916
1622,134846.820436083
1623,280484.737364855
1624,208560.548337594
1625,125292.441826086
1626,177466.678687187
1627,179772.999600147
1628,282212.969820119
1629,182352.701025024
1630,316119.880065089
1631,224541.15063051
1632,243708.551066974
1633,177005.505198567
1634,180909.391487493
1635,179054.05668672
1636,163075.713889447
1637,183626.8826449
1638,209409.890358056
1639,181716.507115309
1640,258337.588212871
1641,174931.45677345
1642,226596.087952308
1643,232403.712615999
1644,234846.193609933
1645,178581.048449619
1646,168707.716213142
1647,172034.382074332
1648,129697.667415324
1649,135035.001637233
1650,109990.367987075
1651,116280.341957
1652,111667.927550001
1653,114036.989944566
1654,147344.976410551
1655,153507.897052951
1656,145938.05039925
1657,151773.774219037
1658,146821.212994892
1659,130177.04536584
1660,145583.689930507
1661,431026.044580743
1662,387002.603806197
1663,355734.166494828
1664,523844.699695569
1665,306547.515262629
1666,304833.825206559
1667,349717.004094736
1668,323462.912834123
1669,303881.045173293
1670,333176.046311188
1671,245290.505144567
1672,423861.548174531
1673,303457.481124206
1674,251100.814307657
1675,179770.988914093
1676,183085.043750501
1677,214700.03629832
1678,470381.166429114
1679,352153.119551809
1680,312357.191321756
1681,253902.947145165
1682,297595.12655003
1683,186632.684740428
1684,195146.242197796
1685,175060.021348362
1686,175714.24456944
1687,185493.485644596
1688,199370.621751604
1689,204325.181434598
1690,205138.42931245
1691,196067.441438267
1692,273791.365343979
1693,179670.07453094
1694,178902.718140101
1695,176367.44338123
1696,271782.350772288
1697,180942.9059919
1698,332685.065939703
1699,306964.350292881
1700,237733.36966138
1701,276580.124655808
1702,251955.694232145
1703,258276.078606863
1704,273732.879424122
1705,227507.70908569
1706,399042.308080848
1707,195619.19946886
1708,194079.658945885
1709,281505.941029545
1710,219789.57906439
1711,264313.776520319
1712,249784.780270832
1713,250321.107390917
1714,213720.130051647
1715,203244.708199837
1716,185050.838838487
1717,181940.385397481
1718,138209.266891701
1719,207712.937108193
1720,244630.26733588
1721,181009.487460933
1722,128884.357112085
1723,157844.587974916
1724,205523.927712966
1725,234149.887369218
1726,180235.171983912
1727,163018.968027364
1728,199739.742879019
1729,165648.677765098
1730,163425.833118255
1731,129441.16659482
1732,129081.729745169
1733,112423.674761676
1734,124505.811149568
1735,132628.966218351
1736,115447.611335914
1737,348283.319959344
1738,244385.585418669
1739,253042.864164202
1740,190707.878420368
1741,168319.035596006
1742,163948.675261859
1743,182514.343508859
1744,322706.654850119
1745,213360.187517835
1746,223935.817055936
1747,219925.449370654
1748,222628.264041942
1749,147965.474085988
1750,136543.38999583
1751,243971.947467835
1752,115195.06689799
1753,144734.919159157
1754,204834.297861693
1755,170752.521407423
1756,118369.76126164
1757,115823.480068168
1758,133151.536119772
1759,160846.754614431
1760,158809.008031659
1761,143503.144057384
1762,162573.408945269
1763,177852.772509189
1764,119912.563977826
1765,173606.220883244
1766,184983.298721557
1767,220995.833314646
1768,130120.927189342
1769,183336.820176471
1770,157667.663863166
1771,120727.979023823
1772,133222.660570111
1773,120571.317904333
1774,153072.584569841
1775,139769.086855898
1776,120675.634150986
1777,109608.573726928
1778,135742.596649435
1779,110307.487538503
1780,196032.324225205
1781,120516.364356999
1782,85633.142517194
1783,152281.228492665
1784,101136.071492296
1785,118755.191938878
1786,126845.591321349
1787,193693.246947544
1788,64405.1069617954
1789,104718.750683874
1790,88370.9314666479
1791,201965.175294933
1792,151492.160047307
1793,147508.363968708
1794,161568.163543074
1795,134744.604342448
1796,127467.560400852
1797,119522.913179497
1798,118824.857226601
1799,112570.359912544
1800,120788.17871676
1801,121278.11315879
1802,137850.663501171
1803,150767.453680786
1804,140554.786775791
1805,139384.911068102
1806,133334.447675598
1807,141509.789489424
1808,128016.756078642
1809,119814.318323626
1810,123700.063895207
1811,85443.9272562478
1812,92759.9555097217
1813,115921.399135457
1814,90907.360505081
1815,57751.8962665549
1816,100168.836426632
1817,103365.765293762
1818,151269.709085224
1819,137245.290788948
1820,61390.3861868151
1821,116126.629184519
1822,160978.750783323
1823,49706.8861696652
1824,126647.646732108
1825,128834.049753016
1826,97933.2666203823
1827,105078.113986532
1828,123606.115286762
1829,134367.222298952
1830,144702.313486676
1831,167660.696215672
1832,83274.0455789558
1833,139592.024279465
1834,130627.40466552
1835,133986.629470489
1836,126514.836157129
1837,85316.7342508872
1838,139094.40377271
1839,99388.9772832611
1840,153901.622074828
1841,139527.140820384
1842,100353.419459666
1843,123731.768461608
1844,140197.653488972
1845,136506.456250476
1846,157029.418394408
1847,152935.857338472
1848,57364.5571310329
1849,104567.094586252
1850,118223.407444082
1851,151805.319495678
1852,123373.606766487
1853,127255.438987154
1854,182344.237696966
1855,160548.323990084
1856,230229.628688128
1857,151749.390933917
1858,138493.428413893
1859,124750.42740251
1860,150380.003001435
1861,124329.314725591
1862,350741.482722408
1863,336590.599821355
1864,336713.278237307
1865,313880.271297486
1866,323468.780526749
1867,242712.19777205
1868,276081.879663063
1869,202868.111824781
1870,235869.276569243
1871,252135.962949879
1872,176428.300449655
1873,241358.540770825
1874,136680.511647616
1875,210490.863230646
1876,190695.168991506
1877,210029.867310766
1878,208053.362248367
1879,122100.433014582
1880,130621.338003772
1881,238761.401908193
1882,261233.444414575
1883,195985.864687948
1884,209207.041018991
1885,252184.791187426
1886,279583.817454957
1887,210850.349873174
1888,268470.682147196
1889,173097.580651803
1890,113803.952156618
1891,130823.509039995
1892,95165.4751981218
1893,125752.782737156
1894,128967.557524887
1895,129882.109608298
1896,118385.51522576
1897,110278.990683402
1898,126667.376604154
1899,168265.850831603
1900,166195.86652619
1901,160448.87596827
1902,139401.639242407
1903,223292.152231049
1904,142983.109710815
1905,200935.009551448
1906,135502.921888955
1907,206335.346561109
1908,118645.151608559
1909,136502.144450586
1910,125330.505115624
1911,213071.155731798
1912,324364.185507479
1913,140210.372270555
1914,64700.8190641724
1915,264260.789967657
1916,67262.9004761326
1917,263476.367101304
1918,147984.716588064
1919,172126.735746619
1920,157965.088354453
1921,366877.960055417
1922,310398.747221124
1923,217981.606730192
1924,246848.691828035
1925,200984.854206891
1926,354877.565687001
1927,129279.632318643
1928,152303.622903786
1929,122126.659761754
1930,135141.155829235
1931,135433.90721983
1932,133529.23495459
1933,160556.296098741
1934,174560.156884304
1935,165431.373273503
1936,177061.054310857
1937,181373.787316187
1938,165411.945470899
1939,239489.475966252
1940,201287.136320589
1941,176057.43082313
1942,188085.729159268
1943,223752.743412827
1944,328884.62541964
1945,354151.552761409
1946,160473.887272448
1947,298054.948231549
1948,188950.859297296
1949,245584.112068994
1950,196826.291045727
1951,250803.873448225
1952,226138.93624524
1953,172608.139057515
1954,206160.6659906
1955,132801.105778905
1956,327891.510503308
1957,167191.656294233
1958,308988.974636064
1959,152455.685908323
1960,107265.407725561
1961,124774.105513955
1962,109622.942854782
1963,113312.884238818
1964,107456.598965138
1965,147350.263750132
1966,149364.587151669
1967,270392.550117881
1968,381928.994453228
1969,358564.705722046
1970,403457.938109362
1971,481444.574838544
1972,364425.188956715
1973,263557.714165857
1974,310805.604846292
1975,479650.441941291
1976,269377.087429079
1977,338061.640680624
1978,340291.439633437
1979,329939.611394004
1980,198869.543972622
1981,326040.879791649
1982,226687.958584185
1983,213770.144693221
1984,176372.757287249
1985,216148.355821772
1986,205528.005452829
1987,182896.335784042
1988,175662.839162391
1989,201755.970876579
1990,211847.234294821
1991,217846.097216138
1992,206096.102630365
1993,188494.277071678
1994,229541.689208511
1995,193089.677341108
1996,253974.340541774
1997,324520.163932439
1998,301009.487107136
1999,241716.519364852
2000,313463.06797117
2001,261405.27180487
2002,237590.062088914
2003,269371.456097687
2004,273244.158564897
2005,224930.361265691
2006,215910.710464773
2007,255822.435407879
2008,196152.667365041
2009,190301.698226957
2010,202511.462416508
2011,149070.764402224
2012,181351.027629536
2013,171163.559074183
2014,180983.180265844
2015,205046.055394549
2016,184504.26296266
2017,199321.151197061
2018,125889.044890804
2019,136288.681828235
2020,113963.18700863
2021,104439.284667268
2022,184770.962602135
2023,146597.826957723
2024,233102.84780585
2025,374161.766238285
2026,171068.0993665
2027,155973.027746609
2028,159596.80566761
2029,155936.824075334
2030,270620.448802356
2031,236739.750348143
2032,248034.494070074
2033,261712.004976339
2034,173381.392598552
2035,212731.82800384
2036,208389.495559201
2037,209658.031183524
2038,337682.552081924
2039,229698.479555977
2040,322314.841119966
2041,319225.947171089
2042,200667.763915648
2043,174538.394076663
2044,173089.692228337
2045,225699.023931184
2046,154916.27363398
2047,136766.863027981
2048,138504.592489483
2049,153896.231085172
2050,180628.409244476
2051,102567.756753894
2052,126662.774487164
2053,143601.249391264
2054,88412.5062850441
2055,148194.003874724
2056,145233.492443963
2057,113221.630914938
2058,213039.940470125
2059,127855.706058535
2060,157980.969831521
2061,179344.608414472
2062,125947.66392738
2063,122268.367300177
2064,130357.86343381
2065,114665.75529134
2066,169556.841823027
2067,109146.496318651
2068,154178.768241674
2069,83943.8587192162
2070,109878.62163302
2071,96494.6173893718
2072,142335.035298683
2073,135133.053430432
2074,197008.987439414
2075,151072.272646472
2076,115247.482792716
2077,143123.736735595
2078,120842.137180437
2079,144244.595075121
2080,129870.244937183
2081,125067.210729545
2082,120096.397349979
2083,135530.003865798
2084,112357.157066845
2085,118833.675222777
2086,115622.245097649
2087,126405.155718512
2088,99779.7846846308
2089,90437.6108155639
2090,134659.000329176
2091,105806.444356348
2092,119796.663946125
2093,109538.669853432
2094,131164.103034492
2095,149446.450062214
2096,87128.87374427
2097,104251.330089274
2098,136286.469131866
2099,61177.8338770873
2100,71735.4188401188
2101,118535.849689444
2102,139044.431350423
2103,107958.949371154
2104,140120.667557493
2105,120215.11858547
2106,68045.1511636836
2107,222335.068866876
2108,112464.27323289
2109,103418.629856262
2110,120744.526571366
2111,146364.955706176
2112,128466.027139467
2113,116413.49678486
2114,131633.862642585
2115,154649.374586554
2116,120662.503845753
2117,146711.012716451
2118,128612.4822038
2119,115338.605166449
2120,117546.700577508
2121,81962.813960138
2122,100729.528734301
2123,91488.1789222323
2124,169226.808079838
2125,125253.891666018
2126,160049.017196574
2127,163011.586129509
2128,122266.791175429
2129,110067.444246294
2130,131287.834930174
2131,149572.674557411
2132,125861.4015436
2133,134173.342908798
2134,133484.615307298
2135,108069.829261047
2136,76023.143697218
2137,109662.241636323
2138,132522.130403147
2139,156423.694869198
2140,138833.926004246
2141,153442.063007502
2142,121115.851360052
2143,137431.342270211
2144,128686.700459043
2145,136902.262443876
2146,170804.245321604
2147,146429.542591911
2148,143046.355025891
2149,145133.969124716
2150,229485.672288531
2151,131332.37593809
2152,153609.180201382
2153,148169.510988413
2154,103315.132064133
2155,142852.254716625
2156,224849.102386997
2157,231525.175713611
2158,227561.566709594
2159,212571.840549271
2160,193305.12207806
2161,250994.015489629
2162,378944.523781104
2163,338035.745177566
2164,258022.954382003
2165,197048.878445245
2166,144645.880839671
2167,216267.003944924
2168,194482.040769544
2169,195355.399482706
2170,220230.180039161
2171,147251.520664899
2172,130384.450233165
2173,162945.841776174
2174,228212.094354306
2175,314826.119644588
2176,296025.060575165
2177,235544.632183427
2178,232962.883969849
2179,138646.603532163
2180,212141.21886824
2181,195685.509419257
2182,221601.821858854
2183,192217.772359748
2184,113588.931797449
2185,127719.679233322
2186,148128.716563059
2187,154391.675937947
2188,152978.790874897
2189,244228.459303558
2190,80458.0086311304
2191,81086.8948487141
2192,87427.5516592677
2193,117437.436001282
2194,106516.912799856
2195,99096.6461965756
2196,95594.4217554103
2197,109760.897862669
2198,169576.535098506
2199,192956.936351967
2200,147184.790131128
2201,158812.270924753
2202,237423.460962714
2203,142249.462448999
2204,168460.109299679
2205,118137.887839913
2206,132436.895979066
2207,214347.639135755
2208,277342.976668997
2209,205814.043252412
2210,120598.91690621
2211,129615.104945588
2212,127860.350370357
2213,103452.360862264
2214,123675.200462463
2215,106096.084950587
2216,135699.491032032
2217,59844.1085982503
2218,68347.8253104134
2219,69429.9671463325
2220,73831.5322029116
2221,264673.239099491
2222,233704.129027383
2223,284847.425046823
2224,225476.289659417
2225,132550.931779166
2226,161250.361311356
2227,200266.152213954
2228,258517.268671656
2229,258390.995679589
2230,141514.265599819
2231,212155.853387625
2232,182489.762021827
2233,181351.113571725
2234,242218.591112967
2235,197045.718076181
2236,267965.02507762
2237,308647.057871079
2238,222361.217283874
2239,109863.566841339
2240,154170.286990089
2241,138941.794833793
2242,118663.379046785
2243,120910.473004999
2244,99128.6705701344
2245,94849.2621308167
2246,143322.500166605
2247,121846.595659205
2248,121936.713820985
2249,118877.204705886
2250,127539.622644108
2251,121504.116487907
2252,180151.2973576
2253,157509.247915247
2254,170382.233102589
2255,180352.577914403
2256,183845.68665031
2257,203644.929689919
2258,177397.426582508
2259,173268.515794894
2260,165736.620659018
2261,200064.872058884
2262,211237.268811407
2263,342846.273869539
2264,457858.769146491
2265,174018.644797611
2266,291878.082205144
2267,316605.093286975
2268,400390.756591734
2269,161509.145294648
2270,206502.823996574
2271,222919.074460887
2272,214401.318121406
2273,165612.169573017
2274,180924.66454992
2275,174949.422384701
2276,199846.791315387
2277,189565.299841133
2278,143959.911339719
2279,125854.27740219
2280,112204.377407945
2281,166220.74449977
2282,188554.776256584
2283,114242.648190012
2284,122316.794184304
2285,147190.984939339
2286,122071.915564459
2287,342774.918900636
2288,268675.497806763
2289,344241.151139021
2290,423395.420251479
2291,309916.158731838
2292,425656.033862953
2293,432694.886450002
2294,392655.138926562
2295,487252.292951523
2296,288047.070496525
2297,301206.478056466
2298,328974.612147412
2299,352244.661702131
2300,322318.627619189
2301,286512.305681451
2302,236573.757615634
2303,249755.79409374
2304,257615.667990883
2305,176850.663112139
2306,174769.957966493
2307,187580.064829792
2308,224924.277211295
2309,282890.320781809
2310,215795.372282719
2311,198865.405864037
2312,184501.015817665
2313,178342.365350477
2314,188227.62223424
2315,177347.788101446
2316,203167.684733407
2317,185528.307897931
2318,172122.639739113
2319,186789.744894341
2320,188978.049545032
2321,242123.792028897
2322,182591.575769268
2323,196758.756536637
2324,196720.044422727
2325,217777.827056222
2326,187051.392746464
2327,208474.84067905
2328,215731.588005352
2329,187644.852937884
2330,180542.884541061
2331,332494.054467092
2332,386193.181717163
2333,317964.883250684
2334,247442.128582547
2335,271480.220435452
2336,294795.764688184
2337,199485.137586291
2338,267458.501214194
2339,230857.617348862
2340,390406.766490474
2341,228858.487986077
2342,235992.374707618
2343,218093.118579221
2344,222495.292262931
2345,246330.292200574
2346,212699.332163827
2347,192680.34387747
2348,230266.898458384
2349,162626.821876329
2350,287047.30426426
2351,246547.178815362
2352,258775.99535232
2353,228890.840384128
2354,135708.067586106
2355,152709.427411014
2356,149209.184649764
2357,192728.703405394
2358,184604.012177778
2359,142787.170740396
2360,119004.73907537
2361,139268.770505352
2362,264804.436500786
2363,137783.865809802
2364,167467.021322169
2365,222394.790404492
2366,197091.182836891
2367,221010.658037433
2368,198674.923108546
2369,221442.59644476
2370,158785.490866822
2371,153592.933947508
2372,188597.017801053
2373,260938.038284071
2374,288224.242011199
2375,247176.121850761
2376,281799.836926384
2377,343777.883868833
2378,157837.860025869
2379,202233.630157326
2380,153772.494884121
2381,162802.24601939
2382,207016.372759138
2383,213195.040928209
2384,246436.130932712
2385,168414.251349461
2386,138404.558919411
2387,130963.808405617
2388,108221.600637983
2389,126723.220384587
2390,138989.485336755
2391,132174.447798639
2392,114793.45376277
2393,182273.285307091
2394,147910.805438329
2395,200089.460204964
2396,147744.594310694
2397,215422.518568579
2398,129910.096382112
2399,70343.2636920675
2400,67004.874378706
2401,112256.150530363
2402,129642.268378363
2403,154471.24891474
2404,148189.192316432
2405,158090.783767065
2406,145505.451932789
2407,120030.845225075
2408,141183.519863081
2409,122272.993425673
2410,167090.354984134
2411,118414.542016135
2412,137994.062538969
2413,126436.330561865
2414,144252.325544291
2415,142209.855104598
2416,131252.484948835
2417,134255.049214813
2418,132654.279276464
2419,112455.849304679
2420,121052.724957353
2421,126788.059695051
2422,114270.220527054
2423,114749.911493739
2424,150504.826039467
2425,215039.578163343
2426,133039.767854129
2427,132659.12277197
2428,182997.153021284
2429,114807.793852829
2430,138466.083177374
2431,112928.579172042
2432,138555.019122831
2433,130487.485307997
2434,134850.483895145
2435,139427.026744473
2436,105295.482559212
2437,110372.107539175
2438,119830.135201046
2439,110793.141912836
2440,124276.826711558
2441,94006.6713086667
2442,102084.353699275
2443,121622.700609189
2444,134248.367361036
2445,82080.8161860437
2446,121856.848157987
2447,214361.147489069
2448,132849.021864363
2449,108034.55086647
2450,155902.097737947
2451,122020.994704841
2452,209202.748607626
2453,90108.3676371555
2454,113814.935789092
2455,118870.644420619
2456,118453.068374029
2457,124105.691806208
2458,125866.435979187
2459,105194.993487243
2460,143023.101532188
2461,119090.08062138
2462,125707.030173035
2463,119736.111276246
2464,180626.188414573
2465,143885.978106115
2466,116457.561617845
2467,154390.769807162
2468,91962.4861983136
2469,87409.2054268556
2470,187510.479907609
2471,211438.669518096
2472,156515.6340401
2473,108946.660480564
2474,84465.1428700607
2475,236535.389673094
2476,111451.442329935
2477,125356.404595001
2478,155332.770102185
2479,112613.821227756
2480,153770.888206654
2481,124979.120545529
2482,130604.540116694
2483,113481.693381167
2484,127589.763442378
2485,128744.21465
2486,149673.275254241
2487,176697.294609537
2488,171303.75128414
2489,156408.625161625
2490,141939.051520084
2491,93168.9708080571
2492,178343.770866416
2493,151659.406588433
2494,148703.584929612
2495,92270.5814249349
2496,236558.349848463
2497,152710.044452554
2498,109146.871600955
2499,89423.4457605338
2500,120145.148592398
2501,130526.298130056
2502,133698.379032416
2503,93544.3072265712
2504,197948.971638683
2505,222287.711310232
2506,257319.608070717
2507,292398.556176036
2508,259368.781339087
2509,217815.007487912
2510,227450.420635014
2511,182527.252404764
2512,207071.764699535
2513,221662.984756038
2514,259870.737498366
2515,139659.952249483
2516,177952.374041963
2517,135714.198377087
2518,145179.47347731
2519,221720.860599395
2520,214146.216028813
2521,196687.857379863
2522,222667.847836446
2523,124466.369499284
2524,135208.513983251
2525,141126.083420781
2526,131791.621038201
2527,126076.104267778
2528,124037.13540658
2529,138709.180169222
2530,115631.511808052
2531,238414.713870841
2532,226367.757890206
2533,199156.099719446
2534,240548.964735407
2535,301480.246426743
2536,230717.408258737
2537,241889.033399664
2538,188380.619006591
2539,193629.676999834
2540,176342.832849676
2541,191138.927251044
2542,154028.78705101
2543,122640.165670313
2544,110874.142039822
2545,133008.974375974
2546,138512.04388312
2547,144516.052804938
2548,148533.484412174
2549,146724.664489552
2550,712399.279331714
2551,135864.656711948
2552,123824.109415807
2553,76781.8557218277
2554,100185.531633125
2555,135453.126082722
2556,96816.4680876879
2557,105432.119880315
2558,155249.473467265
2559,125682.539703484
2560,157581.38172616
2561,159458.072917463
2562,130296.114793899
2563,149952.501071131
2564,211746.577204733
2565,129871.95875774
2566,140206.478167903
2567,135184.102832999
2568,193958.584217187
2569,216244.652981879
2570,121231.504453371
2571,166470.307521282
2572,169348.012264014
2573,230809.793695734
2574,292770.553477054
2575,132712.218977501
2576,120449.119474121
2577,133378.43600431
2578,91821.7237800377
2579,59458.9102125403
2580,96006.5729095798
2581,94340.8585648172
2582,98579.120252219
2583,259346.383136406
2584,179433.26961265
2585,173822.252645445
2586,215779.92774813
2587,204745.261581093
2588,150367.699380373
2589,151891.369788011
2590,206548.165234316
2591,222432.345938172
2592,208527.480731928
2593,240290.824432482
2594,198012.357189247
2595,206019.683734768
2596,296022.62090841
2597,174921.60921255
2598,275892.995720794
2599,353978.501656784
2600,128615.288458494
2601,146026.589704034
2602,86702.5110978728
2603,90949.2410463417
2604,86218.7129109724
2605,89070.30626125
2606,140576.202579715
2607,210021.178211239
2608,190604.634851246
2609,157270.378787391
2610,110044.860963727
2611,112010.314932807
2612,148684.986955103
2613,128411.906988819
2614,122763.396188881
2615,162841.714874904
2616,147174.005907447
2617,164653.96588504
2618,208635.017448549
2619,217953.792910229
2620,182107.705895489
2621,176820.834024721
2622,179193.817444526
2623,254775.829750787
2624,285912.792867487
2625,303880.398089267
2626,168350.499344515
2627,181022.800865732
2628,435648.968595216
2629,461852.634836121
2630,343770.024876015
2631,465596.03498781
2632,403140.926581187
2633,295210.225638107
2634,382639.215287957
2635,159840.743650106
2636,198646.574075257
2637,176547.531932621
2638,249217.934428852
2639,187888.253562943
2640,154904.969768762
2641,108489.388339576
2642,186746.921690065
2643,119073.044011078
2644,121629.861871468
2645,115712.144830637
2646,105990.845663595
2647,112029.08255885
2648,148000.738702098
2649,139405.062265426
2650,152913.503534765
2651,146830.479738696
2652,395531.610975697
2653,263980.471555624
2654,234582.331816812
2655,358591.129628033
2656,328833.93208135
2657,333704.993528487
2658,285718.861550893
2659,291742.538367332
2660,329917.965993018
2661,338599.599344149
2662,341555.481820846
2663,291380.315033546
2664,274806.720240769
2665,315801.304995681
2666,282321.47811761
2667,177002.793982093
2668,191652.178313206
2669,176530.356972523
2670,284955.159460657
2671,190722.383626248
2672,192769.153755001
2673,196445.288104764
2674,189224.414735809
2675,170863.976270452
2676,201433.911031853
2677,184181.254911008
2678,255780.409537539
2679,277865.347280453
2680,286875.681820456
2681,385391.195776881
2682,312665.208903268
2683,473028.42147812
2684,312472.123721014
2685,332953.245012436
2686,255604.033687026
2687,298252.860798721
2688,223766.08285126
2689,208465.598539621
2690,424761.394402648
2691,176099.959932406
2692,138723.566246246
2693,200409.91690136
2694,145485.478910179
2695,195793.72405458
2696,189684.327485934
2697,178656.711050042
2698,191207.971013406
2699,176310.793154294
2700,159239.050326795
2701,162102.433063111
2702,128159.518250995
2703,142545.053022327
2704,136849.622391013
2705,116385.895019768
2706,115901.845764122
2707,130721.690848243
2708,126228.020290933
2709,100995.650457668
2710,118832.318294473
2711,282936.163054857
2712,344087.180736922
2713,170169.173681227
2714,160446.722071417
2715,156367.262528903
2716,162611.882915316
2717,187867.114846712
2718,226305.084977427
2719,153157.606449858
2720,191721.802045167
2721,132367.215908385
2722,153371.285738982
2723,152928.252470398
2724,124724.212439012
2725,126122.548579046
2726,137174.596836963
2727,186253.472049811
2728,176046.824613522
2729,138353.195615786
2730,138871.06219896
2731,135444.109182905
2732,127283.90994989
2733,154864.887412948
2734,149615.762663867
2735,127077.867108654
2736,137790.670880896
2737,117354.937488813
2738,146975.599068147
2739,162127.583201702
2740,140686.734971489
2741,133803.653597952
2742,156598.62096704
2743,141280.509406033
2744,158545.433452216
2745,148295.836956332
2746,134702.914333479
2747,149650.958169173
2748,121605.907846492
2749,123409.472006714
2750,132977.184470407
2751,131280.989767524
2752,219048.036709117
2753,148934.148246025
2754,236058.818812757
2755,142732.570501689
2756,96066.9340887457
2757,78439.2643428164
2758,94902.8412435903
2759,159088.148247853
2760,112405.492969801
2761,144611.153263057
2762,144723.681093804
2763,194949.785608443
2764,168291.78779679
2765,300281.474309242
2766,121686.531049696
2767,85663.5176411475
2768,130384.025501555
2769,118792.761176051
2770,158657.1050219
2771,113123.644144682
2772,111693.33030301
2773,157355.195597095
2774,132295.134604467
2775,97274.7914321459
2776,155837.821092362
2777,156104.94357543
2778,116088.092397951
2779,106622.110318861
2780,103831.399222727
2781,97004.3947393419
2782,92714.6831087908
2783,83062.0991913986
2784,121110.41999995
2785,129118.954109685
2786,75401.723820063
2787,126706.139790512
2788,74243.2974326507
2789,189837.723518459
2790,96331.4529465899
2791,117472.688416967
2792,53855.0783895288
2793,149517.704139099
2794,84739.1113462663
2795,115980.988102093
2796,102463.717877924
2797,200816.394624937
2798,98410.545534989
2799,114386.241222254
2800,81686.5944119814
2801,112989.63468333
2802,128748.500593706
2803,182302.834571562
2804,131021.454043477
2805,97596.5690712458
2806,98293.9701370597
2807,167466.880139808
2808,140013.426889545
2809,136732.558681312
2810,123461.624605176
2811,151684.230658569
2812,154100.518151367
2813,162228.708161847
2814,158963.324557487
2815,102208.792311689
2816,234376.740781033
2817,147922.332507133
2818,133986.75700801
2819,163447.220099915
2820,122104.574548409
2821,107460.019078207
2822,189435.52293731
2823,290244.025314427
2824,170369.631703085
2825,134247.31437299
2826,132793.423079306
2827,137329.432991939
2828,202882.615349302
2829,231833.413189053
2830,230105.674882417
2831,175940.855454939
2832,220247.086460722
2833,282050.727161043
2834,214124.565519213
2835,215939.731186614
2836,195124.428745543
2837,169524.047698514
2838,143577.404839559
2839,181186.321493616
2840,201787.040430114
2841,200200.907732625
2842,229435.626404182
2843,145080.514997659
2844,174459.138969622
2845,120241.153545548
2846,203412.583804057
2847,192648.842886909
2848,227691.395349525
2849,203382.710822365
